,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
2960,4.24,831068.19,-52663.95,0,36.17,4.33,3,0,1,12,1
2961,9.55,970873.79,596805.24,21844.66,-719.69,5.33,3,0,1,24,1
2962,2.08,292221.71,-95745.43,-13452.535,93.87,4.75,3,1,1,23,1
2963,27.84,5457301.86,-499371.83,3796.24,342.98,6.58,3,1,1,13,1
2964,0.81,324752.46,110355.84,661.19,-183.93,1.5,3,0,1,12,0
2965,3.19,1272867.07,10358.39,2480.195,-17.26,3.08,3,0,1,15,0
2966,11.34,1035754.45,-24560.18,4958.775,23.29,2.42,-1,0,-3,15,0
2967,1.97,188679.24,-8006.36,3733.35,8.01,1.08,-1,1,-3,10,0
2968,0.15,57920.79,-7155.44,0,11.93,3,3,0,1,33,0
2969,244.25,59824412.17,242341.77,78876.7,-385.95,14.42,3,1,1,18,1
2970,11.85,1205359.66,-1975265.76,7885.375,2381.99,2.33,3,1,1,14,0
2971,0.57,313996.46,3128.83,13224.855,3128.83,16.42,-1,0,-3,18,0
2972,49665.86162,16523791.02,-835064.32,0,835.06,11.67,3,0,1,33,0
2973,10.36,2538148.64,100000,0,-159.26,2.08,3,0,1,21,0
2974,0.99,395676.58,-130078.15,23288.065,216.8,5.83,3,0,1,18,1
2975,0.24,58625.74,-15285.27,222409.2633,24.34,1.25,3,-2,1,-4,0
2976,3.62,709960.76,-15630.98,17627.24,10.74,6,3,0,1,21,1
2977,49665.86162,16523791.02,-6000,9805.5,3,2.5,3,0,1,26,0
2978,13.27,5289751.52,50805.44,24358.65,-84.68,4.5,3,1,1,14,0
2979,2.1,836535.91,-14695.2,3142.28,24.49,1.25,3,0,1,15,0
2980,1.78,128153.26,-755.12,0,0.32,3.17,3,0,1,21,0
2981,0.33,185105.77,-83502,959.66,-83502,2,3,1,1,17,0
2982,1.97,812184.14,-40224.02,11689.96,-40224.02,2.92,3,1,1,20,0
2983,1.45,147079.21,-7433.5,330.02,8.96,3.25,3,0,1,15,0
2984,0.49,194053.25,-1845315.51,36803.565,3075.53,3.58,-1,0,-3,22,0
2985,1.33,531683.17,-221.4,0,0.37,2.08,-1,0,-3,12,0
2986,139.6,7825839.94,-375289.89,113615.01,187.64,3.92,3,1,1,17,1
2987,2.17,863512.62,-50900.5,433.565,84.83,1.92,3,1,1,12,0
2988,2.07,506186,-22436,2530.93,35.73,2.5,3,1,1,9,0
2989,2.29,560498.22,10754.77,2551.96,-17.13,3.25,-1,0,-3,17,0
2990,1.31,319643.62,5620.68,2264.685,-8.95,3.25,3,1,1,15,0
2991,2.47,983111.41,20719.21,2236.89,-34.53,2.25,3,0,1,11,0
2992,24.99,4899464.98,90564.2,0,-62.2,4.5,-1,0,-3,21,1
2993,0.35,86504.59,-1339857.89,8224.805,2133.85,7.58,3,1,1,21,1
2994,7.65,1076643.57,12578.04,3850.39,-12.33,1.75,3,0,1,15,0
2995,34.06,8341395.19,82933.04,67722.73,-132.08,9.25,3,1,1,17,1
2996,1.93,272172.15,-53153.02,5820.46,52.11,6.67,-1,0,-3,18,1
2997,49665.86162,16523791.02,-43306.95,0,21.65,5,3,0,1,29,1
2998,67.24,9461156.97,-57669.29,0,56.54,2.83,3,0,1,21,0
2999,1.61,314992.98,-71450.68,222409.2633,49.07,2.75,3,-2,1,-4,0
3000,5.05,100043.58,-1068.72,222409.2633,0.24,1.25,3,-2,1,-4,0
3001,22.31,2268996.67,1332362.52,14505.28,-1606.71,15.75,3,0,1,15,1
3002,7.93,4394094.38,-101315.16,-399641.77,-101315.16,19.67,3,0,1,18,0
3003,218.74,87222665.81,-597352.58,2319027.98,995.59,12,3,1,1,21,0
3004,0.01,2218.3,-9784.03,33.275,15.58,3.83,-1,0,-3,18,1
3005,34.29,6722777.15,447837.02,275616.105,-307.59,16,3,1,1,15,0
3006,1.59,161683.19,-3708.16,94.195,4.47,4.33,3,0,1,12,1
3007,39.82,4050050.14,-843466.65,2281.605,1017.14,3.33,3,1,1,21,0
3008,0.19,77669.9,-2347861.67,408437.22,3913.1,2.58,3,0,1,21,0
3009,9.23,1298122.36,-63873.25,837.98,62.62,5.17,3,0,1,21,1
3010,10.79,1518048.54,-20.8,4195.53,0.02,6.08,3,1,1,21,1
3011,49665.86162,16523791.02,-220590.52,0,216.27,3.08,3,0,1,21,0
3012,4.35,442045.54,-366.1,1199.595,0.44,6,-1,0,-3,26,1
3013,18.32,3592377.3,-165142.62,0,113.43,4.5,3,0,1,18,0
3014,6.32,1238818.25,-26610.55,25128.575,18.28,3.25,3,0,1,17,0
3015,1.97,785866.76,-7176.73,4.9,11.96,7.33,3,0,1,21,1
3016,1.05,256374.21,-29672.19,0,47.26,1.67,3,0,1,20,0
3017,4.73,665742.57,-14700,43.055,14.41,7.42,-1,0,-3,28,1
3018,25.5,4998206.24,99964.2,99560.355,-68.66,6,3,0,1,18,1
3019,3.32,813949.52,15392.17,11498.185,-24.51,2.25,-1,1,-3,21,0
3020,0.1,24500,-255,222409.2633,0.41,1.25,3,-2,1,-4,0
3021,0.17,23305.01,-39395.66,39.56,38.62,1.83,3,0,1,12,0
3022,15.44,3780563.84,290479.5,4474.585,-462.62,2.67,-1,1,-3,21,0
3023,13.23,1861884.75,-2191.04,1213.67,2.15,6.67,3,0,1,18,1
3024,2.57,629288.07,-33032.75,222409.2633,52.61,2.08,3,-2,1,-4,0
3025,22.96,2335385.28,49601.72,12559.545,-59.82,2,-1,0,-3,21,0
3026,8.87,2171286.8,-31339.86,12387.465,49.91,12.25,3,0,1,14,1
3027,49665.86162,16523791.02,-178666.65,222409.2633,122.71,4.08,3,-2,1,-4,1
3028,134.48,32936696.33,81630.56,10772.035,-130,3.58,3,1,1,17,0
3029,10.68,4257128.67,-1058856.99,19802,1764.76,3.83,-1,0,-3,12,0
3030,1.95,187099.04,-4088.26,607.525,4.09,2.83,3,0,1,16,0
3031,0.04,14356.44,-65.54,222409.2633,0.11,0.92,3,-2,1,-4,0
3032,2.78,282500.33,-213961.51,20.39,258.02,5.17,3,0,1,21,0
3033,2.25,126386.59,-2744.62,0,1.37,4,-1,0,-3,21,0
3034,0.41,79507.97,-406249.85,2767.875,279.03,3.58,-1,1,-3,11,0
3035,39.5,9675266.78,31749.37,25522.65,-50.56,5.92,3,1,1,21,0
3036,0.24,24777.23,-19427.15,0,23.43,4.33,-1,0,-3,21,1
3037,9.26,3690968.52,19364.43,124826.98,-32.27,5.83,3,1,1,21,1
3038,0.1,19632.03,-325586.52,86.795,223.62,2.42,3,0,1,15,0
3039,0.32,129165.05,-1736.53,2904.235,2.89,1.67,-1,0,-3,12,0
3040,6.77,1659258.1,-5142.19,2689.12,8.19,3,3,1,1,17,0
3041,1.1,105644.49,-24212.92,0,24.21,5.17,-1,0,-3,42,0
3042,0.69,96914.35,-23674.8,14938.21,23.21,6.08,3,0,1,15,0
3043,32.96,3351853.33,8108080.81,0,-9777.61,11.17,3,0,1,12,0
3044,536.1,3656170.97,210408.07,1285.65,210408.07,5.33,-1,0,-3,15,1
3045,31.42,17402573.45,839739.45,321152.49,839739.45,11.33,3,1,1,18,1
3046,0.6,116879.82,-14617.08,61.545,10.04,3.08,3,1,1,20,0
3047,1.72,421753.71,-2022.34,222409.2633,3.22,1.92,3,-2,1,-4,0
3048,943.03,95910908.35,5574346.36,2211332.11,-6722.15,16.33,3,1,1,18,0
3049,4.1,802889.49,-391533.21,222409.2633,268.92,3.75,3,-2,1,-4,0
3050,6.55,367009.22,-9327.63,2788.755,4.66,3.33,3,0,1,15,0
3051,0.35,67651.88,-24240.73,694.74,16.65,5.17,3,1,1,10,1
3052,6.6,1292950.46,-463914.15,222409.2633,318.63,5.5,3,-2,1,-4,0
3053,0.17,40594.06,-432.64,222409.2633,0.69,2.33,3,-2,1,-4,0
3054,0.91,221818.46,-352257.17,19.38,561,4.67,3,0,1,12,1
3055,41.28,281508.75,-137911.9,0,-137911.9,1,3,0,1,11,0
3056,15732616.13,15732616.13,10692966.26,830390.795,10692966.26,4.17,3,1,1,18,1
3057,69.7,27793732.99,448058.6,715513.545,-746.76,8.42,3,1,1,21,0
3058,1.82,359912.38,-106783.33,315.155,163.02,1.42,3,1,1,10,0
3059,6.67,678039.7,90966.11,3861.335,-109.7,2.17,3,1,1,18,0
3060,19.76,2009900.98,-1715.22,4950.5,2.07,2,3,0,1,15,0
3061,4388.78,860374032.9,1213459.03,328141.315,-833.44,6.08,3,1,1,18,1
3062,12.52,1761045.9,30120.57,222409.2633,-29.53,1.83,3,-2,1,-4,0
3063,62.42,8783504.44,62302.12,25429.61,-61.08,6.33,3,1,1,21,1
3064,1342.96,328926311,179074.41,1352364.315,-285.19,9.92,3,0,1,18,0
3065,8.43,2065114.79,45101.77,21385.29,-71.83,7.33,3,1,1,17,0
3066,1024.62,8098100,1910011.04,188382.06,-541.33,26.92,3,0,1,17,1
3067,234.79,130045493.5,1999897.95,5391440.99,1999897.95,16.08,3,1,1,21,0
3068,0.31,123930.98,-218354.46,4915.86,363.92,13.42,3,0,1,10,1
3069,45.01,11025178.31,360682.6,46523.915,-574.42,2.58,3,0,1,21,0
3070,31.78,1781386.18,-202899.92,5243.17,101.45,1.92,3,0,1,12,0
3071,49665.86162,16523791.02,-42000,356.95,41.18,5.83,3,0,1,25,0
3072,19.71,3864513.2,65255.14,55927.095,-44.82,5.42,3,0,1,18,1
3073,9.74,3883526.11,-11538.35,302875.205,19.23,2.75,3,1,1,21,0
3074,14.97,5968283.34,110884.87,22795.85,-184.81,5.75,-1,1,-3,17,1
3075,10.39,1462101.78,-37288.62,29297.36,36.56,14.92,3,0,1,15,1
3076,3.25,795457.32,-30329.59,0,48.3,16.25,3,0,1,17,1
3077,3.72,378236.72,18217.33,23.265,-21.97,3,3,0,1,21,0
3078,1.77,703814.04,-47758.43,86753.075,79.6,2.75,3,0,1,21,0
3079,12.14,2379204.06,49152.52,5128.67,-33.76,2.83,3,0,1,21,0
3080,235.58,1861900.9,-110008.05,3301.98,31.18,1.83,3,0,1,15,0
3081,49665.86162,16523791.02,829048.9088,0,10191.70409,9.08,3,0,1,21,1
3082,2.6,635805.32,30956.98,0,-49.3,3,-1,0,-3,21,0
3083,745.81,182669205.9,-3073079.65,167611.295,4894.18,5.42,3,1,1,21,1
3084,5.23,376418.81,2824.35,222409.2633,-1.2,1.25,3,-2,1,-4,0
3085,23.39,5729406.85,167602.81,1135.84,-266.92,3.33,3,1,1,21,0
3086,0.12,12233.96,-3360.66,362.265,4.05,2.33,3,1,1,20,0
3087,1.54,216021.92,2112.42,0,-2.07,2.08,3,0,1,15,0
3088,14.92,2924263.3,9171.17,8119.095,-6.3,5.17,3,0,1,21,1
3089,33.45,6556570.36,896603.36,207587.855,-615.82,4.33,3,1,1,21,0
3090,0.11,27722.77,1040.93,222409.2633,-1.66,1.67,3,-2,1,-4,0
3091,0.39,155522.96,-39974.39,222409.2633,66.62,1.67,3,-2,1,-4,0
3092,0.21,41846,-121052.38,0,83.14,5.67,3,0,1,32,1
3093,0.49,120841.06,-2852.37,79.29,4.54,2.75,-1,0,-3,18,0
3094,0.11,26093.08,-49252.46,222409.2633,78.44,1.67,3,-2,1,-4,0
3095,21.56,5281789.66,212108.49,-207206.085,-337.8,1.83,3,0,1,13,0
3096,3.44,349863.11,-30917.11,16599.515,37.28,2.75,-1,1,-3,17,0
3097,5.25,1284993.43,-42039.95,222409.2633,66.95,3.25,3,-2,1,-4,0
3098,2.45,601284.41,461.8,0,-0.74,1.67,3,0,1,10,0
3099,41.84,4254970.97,133403,33867.165,-160.87,3.33,-1,0,-3,17,0
3100,1.56,158415.84,151160.04,4660.195,-182.29,4.42,-1,0,-3,21,0
3101,3.2,784402.09,-6670.58,4600.09,10.62,1.25,3,1,1,12,0
3102,4.76,483690.77,-54372.1,0,65.57,5.17,3,0,1,33,0
3103,18.82,1914365.9,-105167.27,83464.98,126.82,4.92,3,1,1,18,1
3104,16.64,4075463.83,83432.47,19450.475,-132.87,2.25,-1,0,-3,18,0
3105,51.97,20721862.85,101156.82,210264.73,-168.59,12.33,3,1,1,21,0
3106,20.59,5041952.38,-12397.97,250550.995,19.74,2.92,3,1,1,17,0
3107,3.18,1267515.52,32083.68,10358.87,-53.47,2.67,3,0,1,18,0
3108,0.04,9134.94,-94854.69,0,151.07,7.42,-1,0,-3,21,0
3109,1.24,126159.68,-62714.93,9047.235,75.63,6.25,3,0,1,16,1
3110,212.6,52070613.57,1104776.3,774916.42,-1759.46,6.33,3,1,1,17,1
3111,27.93,190482.26,1246.63,0,1246.63,2.17,-1,0,-3,21,0
3112,13.96,2736278.02,-1088755.53,123479.785,747.79,8.58,3,1,1,21,1
3113,0.33,33236.21,-4623.94,222409.2633,5.58,3.42,3,-2,1,-4,0
3114,3591.79,1432233772,16531815.9,1732052.125,-27553.03,28.67,3,0,1,21,0
3115,58.16,23191548.75,3719548.63,455289.68,-6199.25,29.17,3,1,1,17,0
3116,14.13,3459934.47,-31661.74,47857.345,50.42,14.08,3,1,1,17,1
3117,2.48,606194.71,-95529.65,1433.56,152.14,4.67,3,1,1,21,1
3118,38.24,3659704.91,-1537288.33,319927.12,1537.29,12.83,3,1,1,18,1
3119,49665.86162,16523791.02,-222326.11,222409.2633,217.97,2.67,3,-2,1,-4,0
3120,0.02,4059.06,-2190.46,16.645,3.49,7.42,3,0,1,17,1
3121,1.7,162324.68,-107.24,6095.465,0.11,3.08,-1,0,-3,18,0
3122,0.95,233466.15,-69821.32,33772.745,111.2,12.83,3,1,1,14,1
3123,9.77,2391816.92,366654.62,10637.205,-583.93,1.92,3,0,1,21,0
3124,5.08,486088.19,-2404.92,2302.435,2.4,1.42,-1,0,-3,15,0
3125,0.2,39305,-4356.95,222409.2633,2.99,1.67,3,-2,1,-4,0
3126,12719.39,86746206.37,41464253.91,0,41464253.91,9.17,3,0,1,17,0
3127,1.86,454943.76,22098.68,4766.505,-35.19,2.92,3,0,1,21,0
3128,1.18,472153.1,-67311.72,9200.15,112.19,1.58,3,0,1,15,0
3129,3.46,846759.23,-113794.64,5717.925,181.23,3.25,3,1,1,21,0
3130,0.8,318132.22,-59560.92,0,99.27,12.5,3,0,1,21,1
3131,4.41,873387.71,-2116.11,0,3.23,2,3,0,1,12,0
3132,11.28,1587301.52,520810.46,47619.045,-510.6,6.33,3,0,1,20,1
3133,26.31,6442988.44,19539.36,28508.335,-31.12,18.92,3,1,1,18,0
3134,49665.86162,16523791.02,-21060,0,33.54,14.58,3,0,1,65,0
3135,184.71,45240170.32,-245324.96,77817.075,390.7,3.17,3,0,1,21,0
3136,0.49,95412.84,17070.64,3533.72,-11.72,1.67,-1,1,-3,11,0
3137,8.44,472881.21,-5055.5,4825.05,2.53,2.83,-1,0,-3,21,0
3138,15.3,1101734.07,-267176.22,32428.77,113.91,4.58,-1,0,-3,21,1
3139,45.2,11069986.68,-943986.1,90381.16,1503.39,6.92,3,0,1,28,0
3140,0.63,88044.03,-314.84,323.765,0.31,2.08,-1,0,-3,16,0
3141,0.83,203142.46,-8289.12,365.29,13.2,2.08,-1,1,-3,14,0
3142,84.37,20664187.71,35737.98,7996.485,-56.92,1.33,-1,1,-3,15,0
3143,950.35,232766264.7,439291.16,957986.595,-699.61,17.25,3,1,1,16,0
3144,19.3,1963330.33,1647.4,439.6,-1.99,21.67,3,0,1,12,0
3145,24.15,2456459.13,28703.29,8496.405,-34.61,2.17,-1,0,-3,21,0
3146,18.74,2637429.66,-4491397.75,62096.9,4403.33,2.92,3,0,1,21,0
3147,1.63,398165.12,4811.65,1290.05,-7.66,1.92,3,1,1,21,0
3148,44.28,10844504.52,11533.83,370243.39,-18.37,6.42,3,1,1,17,1
3149,0.03,5693.07,-446492.55,0,306.67,3.25,3,0,1,18,0
3150,0.39,96204.9,-16284.66,0,25.93,4.17,3,0,1,33,0
3151,943.82,522757838.9,3857020.52,0,3857020.52,27.17,3,0,1,18,0
3152,47.44,9393412.51,2042073.65,95797.745,-3117.46,2.33,3,0,1,18,0
3153,2.26,126732.18,-11859.4,0,5.93,2.17,-1,0,-3,27,0
3154,40.94,22676384.49,-2008517.48,306303.41,-2008517.48,8.42,3,1,1,18,0
3155,0.72,399714.08,4023.47,10712.655,4023.47,1.5,-1,1,-3,17,0
3156,0.34,47912.37,41452.39,4152.725,-40.64,5.17,3,1,1,17,1
3157,4415775.9,4415775.9,2995667.05,317788.275,2995667.05,8.58,3,1,1,18,0
3158,1.5,11870,-10911.3,222409.2633,3.09,2.83,3,-2,1,-4,0
3159,1.15,637948.93,4026.02,0,4026.02,12.42,-1,0,-3,15,1
3160,6.24,1527309.5,-603444.98,47056.705,961.05,5.42,3,0,1,18,1
3161,9.5,908869.31,38427.32,0,-38.43,3.17,-1,0,-3,21,0
3162,5.12,1254652.87,-4423.35,86265.98,7.04,3.5,3,1,1,17,0
3163,11.77,4694699.12,377861.94,98046.52,-629.77,4.25,-1,0,-3,21,1
3164,0.19,106340.55,3551.81,12014.67,3551.81,6.25,3,1,1,17,1
3165,2.3,450654.87,-16003.94,5886.465,10.99,1.67,-1,1,-3,14,0
3166,204.7,50137345.83,16003.47,222409.2633,-25.49,7,3,-2,1,-4,0
3167,5.34,543316.85,-2936.7,3033.17,3.54,3.75,-1,0,-3,15,0
3168,1.2,235000,-19562.97,222409.2633,13.44,1.08,3,-2,1,-4,0
3169,47618.84,47618.84,-1750746.44,0,-1750746.44,7.42,3,0,1,21,1
3170,3.06,311253.3,22761.19,0,-27.45,2.75,3,0,1,21,0
3171,327.27,31322028.78,12619288.79,4861336.86,-12619.29,9.17,3,1,1,21,0
3172,4.15,813226.67,-34630.03,6136.985,23.79,4.42,-1,0,-3,20,0
3173,49665.86162,16523791.02,-72660.52,0,87.62,8.5,3,0,1,40,0
3174,0.45,63304.55,-8464.68,1248.82,8.3,2.58,-1,0,-3,15,0
3175,11.72,1191617.9,-129225.86,1854.26,155.83,1.42,3,0,1,14,0
3176,49665.86162,16523791.02,829048.9088,0,10191.70409,3.5,3,0,1,10,0
3177,31.47,3200783.77,123142.35,35008.63,-148.5,2.25,3,0,1,21,0
3178,0.1,24383.99,-129348.66,222409.2633,206,1.58,3,-2,1,-4,0
3179,27.99,3938454.17,1107979.49,222409.2633,-1086.25,4.75,3,-2,1,-4,0
3180,0.03,2463.37,-476.63,222409.2633,0.2,1.25,3,-2,1,-4,0
3181,16.11,6632495.94,-3885483.78,353120.07,-3885483.78,21,3,1,1,17,1
3182,0.08,46507.08,-37559.24,8184.235,-37559.24,16.08,-1,1,-3,17,1
3183,49665.86162,16523791.02,-41724.14,0,17.79,5.58,3,0,1,33,1
3184,49665.86162,16523791.02,829048.9088,6668.725,10191.70409,4.75,3,0,1,33,1
3185,53516.39,364981805.9,35160050.32,2031543.8,35160050.32,19.58,3,1,1,17,0
3186,4.07,797496.48,-1588.5,5538.135,1.09,2.58,3,0,1,30,0
3187,164.1,3249447.73,55742.81,35741.405,-12.39,2.17,3,0,1,21,0
3188,49665.86162,16523791.02,-761652.18,0,523.13,2.08,3,0,1,21,0
3189,43.17,8463149.64,1980740.66,315.4,-1360.44,1.83,3,0,1,16,0
3190,41.66,10203511.54,397425.18,91133.105,-632.94,16.33,3,1,1,21,1
3191,0.05,9046.04,-726239.62,29.075,498.8,2.08,3,0,1,18,0
3192,3.17,622146.55,3398.91,1896.525,-2.33,1.42,3,0,1,15,0
3193,0.5,97655.49,-577.13,800.97,0.4,2,-1,0,-3,12,0
3194,7.56,1482238.4,-139109.7,2826.22,95.55,1.08,3,0,1,12,0
3195,12.64,5039664.03,-44551.04,9403.535,74.25,14,-1,1,-3,21,1
3196,21.48,8565795.81,425059.21,412264.395,-708.43,2.58,3,1,1,20,0
3197,49665.86162,16523791.02,829048.9088,0,10191.70409,3.92,3,0,1,44,0
3198,0.84,204806,-165.3,0,0.26,2.67,-1,0,-3,10,0
3199,5.93,1453629,-75836.65,0,120.78,1.92,3,0,1,16,0
3200,2.12,1175863.89,9699.99,8218.295,9699.99,2.5,3,1,1,17,0
3201,1.37,139488.61,-12716.2,73.105,15.33,2.17,-1,0,-3,21,0
3202,2,203452.83,-8403.15,4999.09,10.13,1.25,3,1,1,14,0
3203,0.09,4950.5,-128429.17,222409.2633,64.21,1.17,3,-2,1,-4,0
3204,16.39,4014204.42,4726.11,15111.605,-7.53,19.75,3,1,1,21,1
3205,2.12,518931.85,-21027.86,1186.275,33.49,4.42,-1,1,-3,21,1
3206,0.52,290604.44,-17862.59,155.35,-17862.59,1.25,3,1,1,12,0
3207,1.48,590058.39,-355.72,17555.34,0.59,3.33,-1,0,-3,21,0
3208,1.8,439796.04,3339.19,0,-5.32,4.83,3,0,1,21,1
3209,0.14,35125.98,8396.07,0,-13.37,5.17,3,0,1,15,1
3210,0.2,11378.23,-9889.35,222409.2633,4.94,0.83,3,-2,1,-4,0
3211,1.33,135186.95,-16205.14,0,19.54,13.17,3,0,1,21,1
3212,1.08,110056.28,-38930.97,0,46.95,16.58,3,0,1,91,1
3213,8.86,901066.73,696148.37,3087.59,-839.49,9.25,-1,0,-3,12,1
3214,12.77,3128797.34,-42267.66,28235.265,67.32,7,3,1,1,17,1
3215,0.04,22168.32,-53040,0,-53040,3.92,-1,0,-3,27,1
3216,13.1,7254054.94,-60201.14,151492.915,-60201.14,11.5,3,1,1,17,1
3217,20.54,1151233,5270.99,4104.97,-2.64,3.42,3,0,1,21,0
3218,1.09,267959.07,999.2,119.725,-1.59,4.25,3,0,1,21,1
3219,1.83,257363.85,-5486.72,7677.25,5.38,3.17,-1,0,-3,18,0
3220,10.27,983380.65,140589.83,11463.23,-140.59,2.5,3,0,1,18,0
3221,0.23,125787.62,-82.24,2899.05,-82.24,9.25,3,0,1,17,1
3222,1.67,409482.29,15824.14,35604.995,-25.2,6.5,3,1,1,17,1
3223,2061.28,821939555.3,-34612885.89,11350432.17,57688.14,4.17,3,1,1,20,0
3224,1.11,217438.81,8094.61,222409.2633,-5.56,1.75,3,-2,1,-4,0
3225,1.3,73128.72,-95375.17,0,47.69,7.92,3,0,1,17,1
3226,50.93,12474765.05,-10368.77,10295.275,16.51,19.58,3,0,1,17,1
3227,52.11,10215171.22,373091.28,17570.915,-256.25,4.5,3,1,1,21,1
3228,48.3,6796238.25,64672.96,12622.245,-63.4,7.83,3,1,1,18,1
3229,32.7,8009155.78,-99897.63,490383.78,159.1,12.67,3,1,1,17,1
3230,32.86,4623732.3,14913.25,84619.52,-14.62,7.42,3,0,1,18,1
3231,10.23,1439552.93,5376.33,96217.21,-5.27,6.67,3,1,1,18,1
3232,7.62,3037591.62,5323.43,52660.92,-8.87,3.67,-1,0,-3,21,0
3233,16.04,3927681.33,7753.87,24213.455,-12.35,13,3,1,1,17,1
3234,87.63,21463731.86,645134.7,-936700.815,-1027.44,16.92,3,0,1,18,0
3235,17.02,6787537.68,196615.24,4788.19,-327.69,2.33,3,0,1,20,0
3236,8.15,1997168.23,21219.21,24957.675,-33.79,14.17,-1,1,-3,17,1
3237,0.55,134861.31,-37973.29,257.5,60.48,3.08,3,0,1,16,0
3238,6.26,1532480.19,67637.58,37553.03,-107.72,3.75,3,0,1,15,1
3239,15.73,3083090.29,-4864.5,31190.005,3.34,2.92,-1,0,-3,15,0
3240,49665.86162,16523791.02,829048.9088,0,10191.70409,11.42,3,0,1,34,1
3241,0.38,53773.59,-326464.78,2339.67,320.06,2.75,-1,0,-3,20,0
3242,7.12,1744958.18,68197,-66339.325,-108.61,9.58,3,0,1,20,1
3243,0.75,105637.81,-8397.84,222409.2633,8.23,0.92,3,-2,1,-4,0
3244,7.34,1798879.05,31165.66,13881.065,-49.63,8.58,3,1,1,15,1
3245,61.06,24348832.99,1215318.14,648043.345,-2025.53,18.17,3,1,1,17,1
3246,47.02,11516284.15,176940.51,1617.295,-281.8,4.92,3,1,1,13,1
3247,5.27,536042.41,-8977.53,57108.605,10.83,2.92,-1,0,-3,18,0
3248,1.87,457090.28,18926.08,8733.305,-30.14,7.33,3,1,1,12,1
3249,33.97,6659887.96,-190119.91,72234.785,130.58,4.08,3,0,1,18,0
3250,6.45,1580908.74,-25471.37,27422.73,40.57,9.83,3,0,1,17,1
3251,8.97,2195861.69,-164048.15,110459.515,261.26,8.75,3,1,1,21,1
3252,0.35,138026.34,-1599.43,222409.2633,2.67,1.83,3,-2,1,-4,0
3253,7,639621.77,6508.12,2190.765,-6.17,5.58,3,1,1,16,1
3254,31.14,7627447.3,148481.96,34801.175,-236.47,12.08,3,1,1,17,1
3255,0.61,150282.19,-79057.56,637.295,125.91,5.25,-1,0,-3,19,0
3256,49665.86162,16523791.02,-89081729.9,394338422,89081.73,4.33,3,1,1,21,0
3257,3.32,317691.83,-42712.39,16792.33,42.71,7.75,-1,0,-3,15,1
3258,49665.86162,39.3,-171496.31,465.885,85.75,4.5,3,0,1,30,1
3259,0.11,22001.73,-10213.9,324.76,7.02,6.92,3,0,1,24,1
3260,3.47,194675.22,-550.87,222409.2633,0.28,4.33,3,-2,1,-4,1
3261,3.19,229785.71,-13355.65,322.295,5.69,3.08,-1,0,-3,21,0
3262,0.68,69557.47,327.01,222409.2633,-0.39,2.42,3,-2,1,-4,0
3263,0.59,327188.98,-52093.78,2045.07,-52093.78,30.08,3,0,1,21,1
3264,1.02,564870.71,-49505.6,3531.995,-49505.6,23,3,1,1,18,1
3265,0.34,34217.82,-98223.37,1126.545,118.45,6.08,3,0,1,16,1
3266,1.62,899974.99,93741.3,4949.055,93741.3,3.58,3,0,1,21,0
3267,19.72,2005514.43,4111.65,110616.06,-4.96,5,-1,1,-3,17,1
3268,4.62,1132075.44,776205.7,0,-1236.18,11.67,-1,0,-3,34,1
3269,0.08,29964.75,-238211.46,11537.145,397.02,5.17,3,0,1,21,1
3270,111.31,11320957.76,758525.95,49571.44,-914.71,11.83,3,1,1,18,1
3271,0.53,130308.75,-1098.26,850,1.75,18.92,3,0,1,33,1
3272,0.17,91413.49,1089.63,0,1089.63,7.67,-1,0,-3,18,1
3273,2.22,911866.2,-151521.96,20192.17,-151521.96,7.75,3,0,1,21,1
3274,5.11,1251861.23,-11993.05,1571.03,19.1,5.17,3,1,1,15,1
3275,1.36,755600.2,4790.62,10818.095,4790.62,7.17,3,1,1,21,1
3276,3.88,2151754.44,799954.72,67160.85,799954.72,11.25,-1,1,-3,16,1
3277,0.1,9677.6,-135659.49,359.91,163.59,2.17,-1,0,-3,21,0
3278,286.3,29118537.34,-7126227.69,0,8593.58,3,3,0,1,35,0
3279,63.03,15437442.76,691974.23,219991.63,-1102.04,20.17,3,1,1,17,1
3280,1.25,245891.35,-105963.01,4773.145,72.78,4.75,3,0,1,20,1
3281,4.03,567412.72,-10836.73,19.605,10.62,3.67,3,1,1,9,0
3282,14.06,3444875.5,-271418.35,9972.84,432.26,6.58,3,1,1,21,1
3283,49665.86162,16523791.02,-4877.6,0,8.13,22.42,3,0,1,44,1
3284,5.26,2096932.88,18067.88,49746.48,-30.11,2.58,-1,0,-3,15,0
3285,1.11,272705.33,-18375.22,0,29.26,10.25,3,0,1,24,1
3286,178.42,43699051.9,2218379.75,515575.945,-3532.99,18.25,3,1,1,18,1
3287,1.69,414389,-569024.39,7478.615,906.23,21,3,1,1,21,1
3288,0.35,35841.58,-7008.16,0,8.45,5.58,3,0,1,29,1
3289,4.12,1007938.51,-38754.19,6877.615,61.72,7.25,3,1,1,17,1
3290,0.04,10723.02,-36932.04,0,58.82,8.17,3,0,1,18,1
3291,4.12,2281542.55,111757.17,21764.935,111757.17,5.67,3,0,1,21,1
3292,1.03,252964.6,1987.01,1385.395,-3.16,1.5,3,1,1,14,0
3293,19.05,4665555.89,-24262.36,3032.9,38.64,3,3,1,1,21,0
3294,1.46,148524.46,-7474.15,222409.2633,9.01,0.75,3,-2,1,-4,0
